order_date,order_id,customer_id,channel,discount_code,revenue,discount_amount,was_returned
2026-08-05,16069,C-07651,organic,,38.13,0.00,0
2026-08-05,16072,C-05453,paid_search,,41.71,0.00,1
2026-08-05,16073,C-04324,marketplace,,62.59,0.00,0
2026-08-05,16075,C-07597,paid_search,WELCOME10,72.06,22.80,1
2026-08-05,16077,C-07622,marketplace,,44.15,0.00,0
2026-08-05,16078,C-04725,organic,,56.95,0.00,0
2026-08-05,16079,C-07601,paid_search,WELCOME10,69.90,24.61,0
2026-08-05,16080,C-07631,marketplace,,47.63,0.00,0
2026-08-05,16081,C-03629,marketplace,WELCOME10,72.37,9.67,0
2026-08-05,16082,C-07619,marketplace,,72.04,0.00,0
2026-08-05,16085,C-07655,organic,,44.49,0.00,0
2026-08-05,16086,C-03694,email,,62.00,0.00,0
2026-08-05,16087,C-07600,paid_search,,85.98,0.00,0
2026-08-05,16089,C-05125,paid_search,,58.72,0.00,1
2026-08-05,16090,C-07632,marketplace,,53.54,0.00,0
2026-08-05,16091,C-04086,organic,,45.89,0.00,0
2026-08-05,16092,C-07603,paid_search,,80.17,0.00,0
2026-08-05,16094,C-07602,paid_search,WELCOME10,60.91,25.26,0
2026-08-05,16095,C-01563,paid_search,,97.73,0.00,0
2026-08-05,16096,C-03402,email,,58.83,0.00,0
2026-08-05,16097,C-06045,organic,,68.30,0.00,0
2026-08-05,16098,C-07618,marketplace,,71.05,0.00,1
2026-08-05,16099,C-04098,paid_search,,62.96,0.00,0
2026-08-05,16101,C-07652,organic,,69.05,0.00,0
2026-08-05,16102,C-07649,email,,41.99,0.00,0
2026-08-05,16103,C-03805,email,,75.08,0.00,0
2026-08-05,16104,C-07595,paid_search,,63.78,0.00,0
2026-08-06,16105,C-07699,email,,73.57,0.00,0
2026-08-06,16106,C-03652,organic,,73.32,0.00,0
2026-08-06,16107,C-07656,paid_search,THANKYOU5,69.48,21.75,0
2026-08-06,16108,C-04895,organic,,69.84,0.00,0
2026-08-06,16109,C-00585,email,,66.36,0.00,1
2026-08-06,16110,C-07665,paid_search,,73.28,0.00,1
2026-08-06,16111,C-07697,marketplace,,69.17,0.00,1
2026-08-06,16112,C-02467,paid_search,,57.92,0.00,0
2026-08-06,16113,C-04560,email,,104.97,0.00,0
2026-08-06,16114,C-01011,marketplace,,76.48,0.00,0
2026-08-06,16116,C-07707,email,,70.60,0.00,0
2026-08-06,16117,C-02753,marketplace,,59.50,0.00,0
2026-08-06,16118,C-07657,paid_search,WELCOME10,57.12,23.95,0
2026-08-06,16119,C-07713,organic,,46.44,0.00,0
2026-08-06,16120,C-07661,paid_search,SPRING15,50.52,16.18,1
2026-08-06,16121,C-07660,paid_search,THANKYOU5,46.39,13.82,0
2026-08-06,16122,C-07716,organic,,64.32,0.00,0
2026-08-06,16123,C-07709,email,WELCOME10,43.58,3.74,0
2026-08-06,16124,C-07693,marketplace,,53.73,0.00,1
2026-08-06,16125,C-07671,paid_search,THANKYOU5,55.78,19.33,0
2026-08-06,16126,C-04184,marketplace,,61.52,0.00,1
2026-08-06,16127,C-07711,organic,SAVE20,46.06,7.95,0
2026-08-06,16128,C-07681,paid_search,SPRING15,40.12,16.28,1
2026-08-06,16129,C-04492,marketplace,,72.00,0.00,0
2026-08-06,16132,C-03085,email,THANKYOU5,74.97,8.69,0
2026-08-06,16133,C-02018,paid_search,,56.22,0.00,0
2026-08-06,16135,C-07685,marketplace,,79.07,0.00,0
2026-08-06,16136,C-05411,marketplace,,50.11,0.00,0
2026-08-06,16137,C-07712,organic,,45.61,0.00,0
2026-08-06,16138,C-03581,email,,82.88,0.00,0
2026-08-06,16139,C-02909,email,,102.98,0.00,0
2026-08-06,16140,C-04715,marketplace,,92.15,0.00,1
2026-08-06,16141,C-04400,email,,73.42,0.00,0
2026-08-06,16142,C-05376,email,,85.83,0.00,0
2026-08-06,16144,C-07667,paid_search,SAVE20,58.34,23.53,0
2026-08-06,16145,C-07694,marketplace,,52.91,0.00,0
2026-08-06,16147,C-07706,email,WELCOME10,47.51,3.37,0
2026-08-06,16148,C-06949,paid_search,,69.92,0.00,0
2026-08-06,16151,C-07672,paid_search,WELCOME10,58.64,17.58,0
2026-08-06,16153,C-07689,marketplace,SAVE20,41.41,4.83,0
2026-08-06,16154,C-03393,organic,THANKYOU5,48.95,6.76,0
2026-08-06,16155,C-07715,organic,THANKYOU5,37.74,3.62,0
2026-08-06,16157,C-07678,paid_search,THANKYOU5,74.81,17.77,1
2026-08-06,16160,C-02682,email,,51.86,0.00,0
2026-08-06,16161,C-04808,marketplace,,79.12,0.00,0
2026-08-06,16162,C-07679,paid_search,,89.40,0.00,0
2026-08-06,16163,C-07675,paid_search,,95.76,0.00,1
2026-08-06,16164,C-02516,email,,97.04,0.00,0
2026-08-06,16166,C-07719,organic,,63.04,0.00,0
2026-08-06,16167,C-07705,email,SPRING15,35.83,4.55,0
2026-08-06,16168,C-03649,paid_search,,88.15,0.00,1
2026-08-06,16169,C-07686,marketplace,SAVE20,52.75,7.14,0
2026-08-06,16170,C-07688,marketplace,THANKYOU5,37.55,4.69,0
2026-08-06,16171,C-06094,email,,57.44,0.00,1
2026-08-06,16172,C-04454,paid_search,,48.27,0.00,0
2026-08-06,16173,C-03243,paid_search,,48.12,0.00,0
2026-08-06,16174,C-07664,paid_search,THANKYOU5,58.87,23.01,0
2026-08-06,16176,C-07717,organic,,50.01,0.00,0
2026-08-06,16178,C-07669,paid_search,SPRING15,43.91,14.15,1
2026-08-06,16179,C-04874,marketplace,SPRING15,66.55,3.74,0
2026-08-06,16180,C-07684,paid_search,SPRING15,58.47,15.83,0
2026-08-06,16181,C-01141,email,,72.36,0.00,0
2026-08-06,16182,C-07695,marketplace,,72.30,0.00,0
2026-08-06,16183,C-07708,email,,42.09,0.00,0
2026-08-06,16184,C-02728,paid_search,,69.32,0.00,1
2026-08-06,16185,C-07687,marketplace,,67.94,0.00,0
2026-08-06,16188,C-07683,paid_search,SPRING15,66.74,18.81,1
2026-08-06,16189,C-04775,email,,72.34,0.00,0
2026-08-06,16190,C-07666,paid_search,SPRING15,50.19,15.74,0
2026-08-06,16191,C-03572,paid_search,,90.14,0.00,0
2026-08-06,16194,C-01485,paid_search,WELCOME10,42.23,5.66,0
2026-08-06,16195,C-07663,paid_search,WELCOME10,44.59,18.77,1
2026-08-06,16196,C-07670,paid_search,SAVE20,76.70,16.91,1
2026-08-06,16198,C-07659,paid_search,SAVE20,66.82,18.49,0
2026-08-06,16199,C-07704,email,,73.30,0.00,0
2026-08-06,16200,C-07700,email,,70.04,0.00,0
2026-08-06,16201,C-07676,paid_search,SAVE20,54.78,22.15,1
2026-08-06,16202,C-07677,paid_search,SAVE20,63.21,16.16,0
2026-08-06,16203,C-07673,paid_search,SAVE20,60.12,21.77,0
2026-08-06,16206,C-07718,organic,,72.29,0.00,0
2026-08-06,16208,C-04650,email,,70.98,0.00,0
2026-08-06,16209,C-05102,email,,85.00,0.00,0
2026-08-06,16211,C-07702,email,,39.09,0.00,0
2026-08-06,16212,C-01936,marketplace,,87.98,0.00,1
2026-08-06,16213,C-04599,email,,82.63,0.00,0
2026-08-06,16214,C-07674,paid_search,,86.94,0.00,0
2026-08-06,16215,C-07714,organic,,75.69,0.00,0
2026-08-06,16217,C-07662,paid_search,WELCOME10,55.63,23.38,1
2026-08-06,16218,C-07692,marketplace,,52.01,0.00,0
2026-08-06,16221,C-07668,paid_search,,88.32,0.00,1
2026-08-06,16222,C-00575,email,,58.74,0.00,0
2026-08-06,16225,C-07682,paid_search,SAVE20,56.96,23.32,0
2026-08-06,16226,C-07658,paid_search,SAVE20,59.27,16.16,0
2026-08-06,16227,C-00775,email,,58.95,0.00,0
2026-08-06,16228,C-00447,marketplace,,65.73,0.00,0
2026-08-06,16229,C-03080,paid_search,,62.45,0.00,0
2026-08-06,16230,C-04600,marketplace,,47.66,0.00,0
2026-08-06,16231,C-07698,marketplace,,60.18,0.00,0
2026-08-06,16234,C-07710,email,,57.52,0.00,0
2026-08-06,16235,C-03126,email,,64.68,0.00,0
2026-08-06,16236,C-03898,email,,75.09,0.00,0
2026-08-06,16239,C-03384,marketplace,SAVE20,45.82,3.34,0
2026-08-06,16240,C-07691,marketplace,,74.13,0.00,0
2026-08-06,16243,C-07701,email,SAVE20,38.99,4.74,0
2026-08-06,16245,C-01880,organic,,88.35,0.00,0
2026-08-06,16246,C-07680,paid_search,WELCOME10,66.46,20.96,0
2026-08-06,16247,C-07690,marketplace,SPRING15,60.71,8.85,1
2026-08-06,16248,C-00859,organic,,75.05,0.00,0
2026-08-06,16251,C-07703,email,,62.50,0.00,0
2026-08-06,16252,C-07696,marketplace,,66.66,0.00,0
2026-08-07,16255,C-05629,paid_search,SPRING15,64.42,6.96,0
2026-08-07,16258,C-06145,email,,63.82,0.00,0
2026-08-07,16259,C-05532,paid_search,THANKYOU5,87.61,4.62,1
2026-08-07,16260,C-07762,marketplace,,45.25,0.00,0
2026-08-07,16261,C-07763,email,,60.54,0.00,0
2026-08-07,16262,C-06095,email,,69.18,0.00,0
2026-08-07,16263,C-04381,organic,,46.52,0.00,0
2026-08-07,16264,C-07758,marketplace,,53.84,0.00,0
2026-08-07,16266,C-07732,paid_search,,59.73,0.00,0
2026-08-07,16267,C-07734,paid_search,THANKYOU5,55.12,12.81,0
2026-08-07,16270,C-05099,marketplace,,90.78,0.00,0
2026-08-07,16271,C-07736,paid_search,SPRING15,75.11,20.74,0
2026-08-07,16272,C-07774,email,THANKYOU5,57.19,4.63,0
2026-08-07,16273,C-07753,marketplace,THANKYOU5,42.32,10.41,0
2026-08-07,16274,C-07752,marketplace,SPRING15,46.17,6.27,0
2026-08-07,16276,C-07781,organic,THANKYOU5,51.74,3.57,0
2026-08-07,16278,C-07778,email,,66.06,0.00,0
2026-08-07,16279,C-07759,marketplace,WELCOME10,38.16,7.87,0
2026-08-07,16281,C-07784,organic,,52.56,0.00,0
2026-08-07,16282,C-07764,email,,48.80,0.00,0
2026-08-07,16285,C-06854,marketplace,,49.42,0.00,0
2026-08-07,16286,C-03942,marketplace,,88.00,0.00,0
2026-08-07,16287,C-07783,organic,WELCOME10,52.26,7.07,0
2026-08-07,16288,C-00729,marketplace,,80.28,0.00,0
2026-08-07,16289,C-07770,email,,48.76,0.00,0
2026-08-07,16290,C-07773,email,,49.36,0.00,0
2026-08-07,16291,C-07751,marketplace,,43.02,0.00,0
2026-08-07,16292,C-07776,email,,49.69,0.00,0
2026-08-07,16294,C-02101,email,,77.34,0.00,0
2026-08-07,16295,C-07743,paid_search,WELCOME10,66.41,25.29,0
2026-08-07,16296,C-00636,organic,,61.34,0.00,0
2026-08-07,16299,C-00370,organic,,39.02,0.00,0
2026-08-07,16300,C-07771,email,,53.07,0.00,0
2026-08-07,16301,C-02693,paid_search,,74.09,0.00,1
2026-08-07,16302,C-07775,email,,72.28,0.00,0
2026-08-07,16303,C-03164,email,,84.70,0.00,0
2026-08-07,16304,C-05712,marketplace,,72.26,0.00,0
2026-08-07,16307,C-07749,marketplace,SAVE20,59.38,7.15,0
2026-08-07,16310,C-01173,marketplace,,80.63,0.00,0
2026-08-07,16312,C-07782,organic,,64.27,0.00,1
2026-08-07,16315,C-07755,marketplace,,52.19,0.00,1
2026-08-07,16318,C-07745,paid_search,SPRING15,64.98,17.78,1
2026-08-07,16319,C-07723,paid_search,THANKYOU5,63.50,24.46,0
2026-08-07,16320,C-07769,email,,60.81,0.00,0
2026-08-07,16323,C-07787,organic,,40.05,0.00,0
2026-08-07,16324,C-07777,email,,41.94,0.00,0
2026-08-07,16325,C-07766,email,,48.67,0.00,0
2026-08-07,16326,C-07750,marketplace,SAVE20,63.99,11.95,0
2026-08-07,16329,C-07725,paid_search,THANKYOU5,63.35,17.98,1
2026-08-07,16332,C-00696,email,,51.43,0.00,0
2026-08-07,16334,C-06609,paid_search,,108.70,0.00,1
2026-08-07,16335,C-07721,paid_search,WELCOME10,71.24,19.76,1
2026-08-07,16338,C-05150,email,,82.34,0.00,0
2026-08-07,16339,C-07760,marketplace,SPRING15,44.99,7.92,0
2026-08-07,16340,C-07747,paid_search,WELCOME10,62.67,26.28,0
2026-08-07,16341,C-07733,paid_search,SAVE20,73.89,20.85,1
2026-08-07,16342,C-04286,email,,97.55,0.00,1
2026-08-07,16344,C-07724,paid_search,THANKYOU5,65.71,14.62,0
2026-08-07,16345,C-07727,paid_search,WELCOME10,74.59,16.84,0
2026-08-07,16346,C-07786,organic,WELCOME10,68.56,10.00,0
2026-08-07,16347,C-03583,email,,63.98,0.00,0
2026-08-07,16348,C-07720,paid_search,SAVE20,76.92,17.02,0
2026-08-07,16349,C-07735,paid_search,SPRING15,58.04,17.09,1
2026-08-07,16352,C-01291,email,,72.15,0.00,0
2026-08-07,16355,C-07756,marketplace,,60.94,0.00,0
2026-08-07,16358,C-07738,paid_search,WELCOME10,44.06,18.38,0
2026-08-07,16360,C-07731,paid_search,SPRING15,61.94,22.64,0
2026-08-07,16362,C-07765,email,,68.74,0.00,0
2026-08-07,16363,C-07722,paid_search,THANKYOU5,61.40,14.62,1
2026-08-07,16364,C-07746,paid_search,WELCOME10,44.44,11.70,0
2026-08-07,16365,C-01389,email,,61.78,0.00,0
2026-08-07,16366,C-03812,email,,51.75,0.00,0
2026-08-07,16368,C-07757,marketplace,,56.02,0.00,0
2026-08-07,16369,C-05213,marketplace,,62.75,0.00,0
2026-08-07,16370,C-04242,email,,56.96,0.00,0
2026-08-07,16371,C-03075,email,,99.18,0.00,0
2026-08-07,16372,C-07726,paid_search,WELCOME10,45.99,13.84,1
2026-08-07,16373,C-07728,paid_search,SAVE20,43.63,13.20,0
2026-08-07,16375,C-07737,paid_search,,57.29,0.00,0
2026-08-07,16376,C-02073,paid_search,SPRING15,40.42,5.82,0
2026-08-07,16379,C-07739,paid_search,THANKYOU5,71.31,22.11,0
2026-08-07,16382,C-07748,marketplace,,68.42,0.00,0
2026-08-07,16383,C-02046,email,,64.43,0.00,0
2026-08-07,16384,C-07740,paid_search,SAVE20,40.63,15.61,0
2026-08-07,16386,C-07754,marketplace,,80.34,0.00,0
2026-08-07,16387,C-05834,marketplace,,49.06,0.00,0
2026-08-07,16390,C-07741,paid_search,SAVE20,72.57,21.57,1
2026-08-07,16391,C-07767,email,,67.21,0.00,1
2026-08-07,16392,C-07785,organic,,71.31,0.00,0
2026-08-07,16393,C-07780,email,SAVE20,41.17,5.54,0
2026-08-07,16394,C-04526,paid_search,,70.11,0.00,0
2026-08-07,16397,C-07744,paid_search,WELCOME10,55.82,21.05,1
2026-08-07,16398,C-07730,paid_search,WELCOME10,40.35,16.16,0
2026-08-07,16399,C-07779,email,,73.34,0.00,0
2026-08-07,16400,C-07729,paid_search,SAVE20,57.11,22.28,1
2026-08-07,16401,C-07768,email,,41.55,0.00,0
2026-08-07,16402,C-07761,marketplace,,49.11,0.00,0
2026-08-07,16403,C-07742,paid_search,THANKYOU5,72.08,21.72,0
2026-08-07,16404,C-07772,email,,44.22,0.00,0
2026-08-08,16406,C-05650,marketplace,,80.50,0.00,0
2026-08-08,16408,C-06175,paid_search,,71.93,0.00,1
2026-08-08,16411,C-07814,email,WELCOME10,48.57,7.08,0
2026-08-08,16412,C-07791,paid_search,,88.24,0.00,0
2026-08-08,16413,C-05454,paid_search,,48.30,0.00,0
2026-08-08,16414,C-02520,email,SAVE20,49.69,3.28,0
2026-08-08,16415,C-00700,organic,,49.95,0.00,0
2026-08-08,16418,C-07810,marketplace,,78.86,0.00,0
2026-08-08,16419,C-07795,paid_search,SPRING15,53.25,15.66,0
2026-08-08,16420,C-05906,email,,58.81,0.00,0
2026-08-08,16423,C-02532,organic,,51.85,0.00,0
2026-08-08,16424,C-07796,paid_search,WELCOME10,62.47,25.35,0
2026-08-08,16425,C-04351,email,,55.54,0.00,0
2026-08-08,16426,C-02386,email,,69.14,0.00,0
2026-08-08,16427,C-07789,paid_search,SAVE20,55.24,17.42,0
2026-08-08,16428,C-01993,organic,,82.77,0.00,0
2026-08-08,16430,C-07812,marketplace,,63.57,0.00,0
2026-08-08,16433,C-07788,paid_search,WELCOME10,73.74,21.13,0
2026-08-08,16434,C-07799,paid_search,SAVE20,56.18,19.02,0
2026-08-08,16435,C-05908,email,,101.80,0.00,0
2026-08-08,16437,C-07821,email,,50.42,0.00,0
2026-08-08,16438,C-06336,organic,THANKYOU5,60.14,4.31,0
2026-08-08,16439,C-05316,marketplace,,68.14,0.00,0
2026-08-08,16440,C-04652,email,SPRING15,64.75,4.29,0
2026-08-08,16441,C-00267,email,WELCOME10,60.45,10.44,0
2026-08-08,16442,C-07805,marketplace,,81.45,0.00,0
2026-08-08,16443,C-07792,paid_search,,60.25,0.00,0
2026-08-08,16444,C-07803,paid_search,SPRING15,59.61,21.73,1
2026-08-08,16445,C-07804,marketplace,,47.07,0.00,0
2026-08-08,16448,C-00413,email,,68.83,0.00,0
2026-08-08,16449,C-07822,email,,61.19,0.00,0
2026-08-08,16452,C-07808,marketplace,,53.99,0.00,1
2026-08-08,16453,C-03576,marketplace,,86.63,0.00,0
2026-08-08,16454,C-02957,marketplace,,54.06,0.00,1
2026-08-08,16457,C-04028,paid_search,,44.35,0.00,0
2026-08-08,16458,C-07818,email,,44.55,0.00,0
2026-08-08,16460,C-07823,email,,51.79,0.00,0
2026-08-08,16461,C-07797,paid_search,,94.93,0.00,0
2026-08-08,16464,C-07813,marketplace,WELCOME10,43.97,5.56,0
2026-08-08,16466,C-07816,email,,50.23,0.00,0
2026-08-08,16469,C-07809,marketplace,,70.72,0.00,0
2026-08-08,16472,C-07830,organic,,59.19,0.00,0
2026-08-08,16473,C-07794,paid_search,SPRING15,51.54,12.11,0
2026-08-08,16476,C-04213,paid_search,SAVE20,43.71,4.94,1
2026-08-08,16478,C-07819,email,,58.70,0.00,0
2026-08-08,16479,C-04758,marketplace,SAVE20,47.46,8.04,0
2026-08-08,16481,C-07827,organic,,75.20,0.00,0
2026-08-08,16484,C-07793,paid_search,SPRING15,57.22,15.97,0
2026-08-08,16485,C-07790,paid_search,WELCOME10,52.51,20.98,1
2026-08-08,16486,C-07806,marketplace,SPRING15,50.17,6.45,0
2026-08-08,16487,C-07817,email,,59.67,0.00,0
2026-08-08,16488,C-07831,organic,,77.66,0.00,0
2026-08-08,16491,C-03409,organic,,59.77,0.00,0
2026-08-08,16492,C-00201,marketplace,,81.10,0.00,0
2026-08-08,16493,C-03216,email,WELCOME10,52.48,7.50,0
2026-08-08,16494,C-07802,paid_search,SAVE20,56.27,14.27,0
2026-08-08,16495,C-07798,paid_search,SAVE20,47.19,18.80,0
2026-08-08,16498,C-07801,paid_search,SPRING15,51.96,20.21,0
2026-08-08,16501,C-02740,organic,,47.13,0.00,1
2026-08-08,16502,C-07815,email,,67.56,0.00,0
2026-08-08,16504,C-07824,email,WELCOME10,60.61,5.88,0
2026-08-08,16505,C-07828,organic,,43.86,0.00,0
2026-08-08,16506,C-02174,organic,,64.51,0.00,1
2026-08-08,16509,C-04348,email,,55.02,0.00,0
2026-08-08,16510,C-07825,email,THANKYOU5,60.23,3.75,0
2026-08-08,16512,C-07820,email,,69.88,0.00,0
2026-08-08,16514,C-07800,paid_search,SAVE20,69.66,16.10,1
2026-08-08,16515,C-07829,organic,SAVE20,62.11,10.52,0
2026-08-08,16517,C-07826,organic,,40.89,0.00,0
2026-08-08,16518,C-07811,marketplace,SAVE20,39.42,7.73,0
2026-08-08,16519,C-03313,marketplace,,50.03,0.00,0
2026-08-08,16520,C-06249,email,,96.42,0.00,0
2026-08-08,16521,C-02695,paid_search,,54.28,0.00,1
2026-08-08,16523,C-07807,marketplace,,46.74,0.00,0
2026-08-09,16524,C-07868,email,WELCOME10,63.67,6.62,0
2026-08-09,16525,C-05787,organic,,47.54,0.00,1
2026-08-09,16526,C-07841,paid_search,SPRING15,53.63,15.30,0
2026-08-09,16528,C-05149,email,,86.33,0.00,0
2026-08-09,16529,C-00213,paid_search,,79.83,0.00,1
2026-08-09,16530,C-07861,email,THANKYOU5,42.96,4.57,0
2026-08-09,16531,C-06511,email,,83.27,0.00,0
2026-08-09,16533,C-07877,organic,,71.43,0.00,0
2026-08-09,16534,C-07874,organic,,69.09,0.00,0
2026-08-09,16536,C-02397,organic,,87.19,0.00,0
2026-08-09,16537,C-07855,marketplace,SPRING15,56.19,12.74,0
2026-08-09,16539,C-07838,paid_search,,70.81,0.00,0
2026-08-09,16540,C-07857,marketplace,SPRING15,55.99,11.02,0
2026-08-09,16541,C-06326,email,,84.59,0.00,0
2026-08-09,16542,C-07875,organic,SAVE20,34.06,3.30,0
2026-08-09,16545,C-07856,marketplace,WELCOME10,60.95,14.06,0
2026-08-09,16548,C-07848,paid_search,WELCOME10,50.76,15.14,1
2026-08-09,16550,C-07871,organic,,69.61,0.00,0
2026-08-09,16553,C-01714,email,,70.44,0.00,0
2026-08-09,16554,C-07837,paid_search,WELCOME10,55.74,17.75,0
2026-08-09,16555,C-05034,marketplace,,68.89,0.00,0
2026-08-09,16556,C-02279,marketplace,,66.63,0.00,0
2026-08-09,16557,C-07862,email,,51.10,0.00,0
2026-08-09,16559,C-07836,paid_search,SPRING15,55.48,21.24,1
2026-08-09,16562,C-07835,paid_search,WELCOME10,72.63,16.82,0
2026-08-09,16564,C-07846,paid_search,THANKYOU5,68.86,20.78,0
2026-08-09,16565,C-02235,marketplace,,86.80,0.00,0
2026-08-09,16567,C-06314,email,,81.36,0.00,0
2026-08-09,16570,C-07873,organic,,65.80,0.00,0
2026-08-09,16571,C-07844,paid_search,WELCOME10,55.29,13.95,0
2026-08-09,16573,C-07864,email,SAVE20,55.08,7.78,0
2026-08-09,16574,C-05734,marketplace,,60.34,0.00,1
2026-08-09,16577,C-07832,paid_search,SAVE20,47.86,20.43,0
2026-08-09,16578,C-07854,marketplace,,51.52,0.00,0
2026-08-09,16579,C-07876,organic,,64.50,0.00,0
2026-08-09,16580,C-04192,email,,75.36,0.00,0
2026-08-09,16582,C-07840,paid_search,THANKYOU5,54.20,21.74,1
2026-08-09,16583,C-05646,email,,58.32,0.00,0
2026-08-09,16584,C-07870,email,,64.75,0.00,0
2026-08-09,16585,C-07853,marketplace,SAVE20,55.87,12.33,0
2026-08-09,16587,C-04639,marketplace,,85.76,0.00,1
2026-08-09,16588,C-07852,marketplace,,48.90,0.00,0
2026-08-09,16589,C-07860,marketplace,THANKYOU5,60.10,10.02,0
2026-08-09,16590,C-07849,paid_search,THANKYOU5,50.38,21.50,0
2026-08-09,16591,C-03644,email,,84.60,0.00,0
2026-08-09,16592,C-07858,marketplace,SPRING15,34.19,7.66,0
2026-08-09,16595,C-07839,paid_search,SAVE20,58.04,19.68,0
2026-08-09,16596,C-05134,marketplace,,65.61,0.00,0
2026-08-09,16598,C-07850,paid_search,,87.13,0.00,1
2026-08-09,16601,C-04295,organic,SPRING15,53.53,4.75,0
2026-08-09,16602,C-07845,paid_search,SPRING15,67.88,17.93,1
2026-08-09,16605,C-04618,email,,50.94,0.00,0
2026-08-09,16606,C-07834,paid_search,SAVE20,51.09,12.87,1
2026-08-09,16607,C-07859,marketplace,,70.98,0.00,0
2026-08-09,16608,C-07833,paid_search,THANKYOU5,46.38,12.90,1
2026-08-09,16609,C-07851,marketplace,THANKYOU5,41.58,6.79,0
2026-08-09,16610,C-07865,email,,61.51,0.00,0
2026-08-09,16611,C-02677,paid_search,,59.39,0.00,1
2026-08-09,16613,C-03202,organic,,52.61,0.00,0
2026-08-09,16616,C-07842,paid_search,SAVE20,55.32,19.43,0
2026-08-09,16617,C-00313,email,,84.30,0.00,1
2026-08-09,16618,C-05468,email,WELCOME10,74.91,6.56,0
2026-08-09,16619,C-07866,email,,71.10,0.00,0
2026-08-09,16621,C-01234,organic,,59.66,0.00,0
2026-08-09,16624,C-02523,email,,80.81,0.00,0
2026-08-09,16626,C-07867,email,SAVE20,47.32,5.47,0
2026-08-09,16629,C-04239,email,,55.55,0.00,0
2026-08-09,16632,C-05094,email,SAVE20,71.06,11.16,0
2026-08-09,16633,C-07847,paid_search,THANKYOU5,48.98,15.87,0
2026-08-09,16634,C-01348,email,,89.18,0.00,0
2026-08-09,16635,C-02703,email,SPRING15,52.71,3.11,0
2026-08-09,16636,C-07843,paid_search,,72.33,0.00,1
2026-08-09,16637,C-07869,email,,44.80,0.00,0
2026-08-09,16638,C-07863,email,,57.21,0.00,0
2026-08-09,16639,C-07872,organic,,47.16,0.00,0
2026-08-10,16640,C-07919,marketplace,,62.56,0.00,0
2026-08-10,16641,C-07894,paid_search,SAVE20,68.12,20.69,0
2026-08-10,16644,C-07936,email,,56.93,0.00,0
2026-08-10,16645,C-03064,marketplace,,71.43,0.00,0
2026-08-10,16646,C-04502,email,,54.54,0.00,0
2026-08-10,16647,C-07910,marketplace,,51.72,0.00,0
2026-08-10,16649,C-05838,marketplace,,64.96,0.00,0
2026-08-10,16650,C-07931,email,,71.58,0.00,0
2026-08-10,16651,C-04500,marketplace,,63.89,0.00,0
2026-08-10,16652,C-07942,organic,,60.17,0.00,0
2026-08-10,16653,C-07889,paid_search,SPRING15,42.86,15.00,0
2026-08-10,16654,C-07904,marketplace,,76.10,0.00,0
2026-08-10,16657,C-00967,email,,75.72,0.00,1
2026-08-10,16658,C-00410,email,,72.66,0.00,0
2026-08-10,16659,C-07945,organic,SPRING15,49.75,3.92,1
2026-08-10,16661,C-07929,email,,71.00,0.00,0
2026-08-10,16662,C-03106,paid_search,WELCOME10,51.59,7.93,1
2026-08-10,16664,C-07878,paid_search,SPRING15,48.05,17.38,0
2026-08-10,16667,C-07941,organic,,44.57,0.00,0
2026-08-10,16668,C-07892,paid_search,SAVE20,51.44,17.60,1
2026-08-10,16670,C-07893,paid_search,WELCOME10,60.85,25.26,0
2026-08-10,16671,C-07912,marketplace,,71.24,0.00,0
2026-08-10,16674,C-07896,paid_search,THANKYOU5,73.71,16.60,0
2026-08-10,16675,C-07895,paid_search,SPRING15,63.78,16.81,0
2026-08-10,16676,C-05312,email,,75.18,0.00,0
2026-08-10,16677,C-07934,email,,42.51,0.00,0
2026-08-10,16680,C-04208,organic,,51.67,0.00,0
2026-08-10,16683,C-07933,email,SPRING15,61.52,9.48,0
2026-08-10,16684,C-07879,paid_search,,85.14,0.00,0
2026-08-10,16685,C-06556,marketplace,SAVE20,56.81,3.35,0
2026-08-10,16686,C-05210,organic,,62.91,0.00,0
2026-08-10,16687,C-07925,email,,41.50,0.00,0
2026-08-10,16690,C-07898,paid_search,THANKYOU5,53.02,18.79,0
2026-08-10,16692,C-07891,paid_search,SAVE20,72.26,19.60,1
2026-08-10,16695,C-07882,paid_search,SPRING15,65.73,22.91,0
2026-08-10,16698,C-07902,paid_search,SPRING15,49.30,20.40,0
2026-08-10,16699,C-07943,organic,,60.75,0.00,0
2026-08-10,16700,C-00739,email,,91.19,0.00,0
2026-08-10,16701,C-07937,email,,43.58,0.00,0
2026-08-10,16702,C-04364,paid_search,,51.11,0.00,0
2026-08-10,16703,C-07940,organic,,58.28,0.00,0
2026-08-10,16704,C-07946,organic,WELCOME10,63.86,7.45,0
2026-08-10,16706,C-02285,email,THANKYOU5,53.66,3.60,0
2026-08-10,16707,C-03796,email,SPRING15,73.24,11.07,0
2026-08-10,16710,C-07906,marketplace,,78.49,0.00,0
2026-08-10,16712,C-00694,email,THANKYOU5,82.39,13.55,0
2026-08-10,16713,C-03854,email,,81.35,0.00,0
2026-08-10,16714,C-07948,organic,WELCOME10,67.49,10.87,0
2026-08-10,16717,C-01783,marketplace,,69.01,0.00,0
2026-08-10,16720,C-07886,paid_search,THANKYOU5,51.19,20.78,0
2026-08-10,16721,C-07905,marketplace,,73.45,0.00,0
2026-08-10,16722,C-03121,email,,60.88,0.00,0
